"","case_number","recalled","recalled_log","recovered","date","month","month_name","Season","year","species","reason","recall_class","summary","dup","rec_text","recovered_text","recovered_log","Pr_recov","Pr_recov_log","year_n"
"144","030-2014",1800000,6.25527274637795,35024,"5/19/14",5,"May","Spring",2014,"beef","STEC","Class I",TRUE,FALSE,"1800000","35024",4.54437814395781,0.0194577777777778,-1.71089460242014,20
"145","031-2014",23250,4.36644163615683,15070,"5/21/14",5,"May","Spring",2014,"poultry","Undeclared Allergen","Class I",TRUE,FALSE,"23250","15070",4.17814206983774,0.648172043010753,-0.188299566319089,20
"146","032-2014",568503,5.75473352473495,1019,"5/23/14",5,"May","Spring",2014,"beef","Undeclared Allergen","Class I",TRUE,FALSE,"568503","1019",3.00860017176192,0.0017924267769915,-2.74613335297303,20
"147","033-2014",363,2.56110138364906,120,"5/29/14",5,"May","Spring",2014,"poultry","Other","Class III",TRUE,FALSE,"363","120",2.08278537031645,0.330578512396694,-0.478316013332606,20
"148","034-2014",4012,3.60346915973384,NA,"6/11/14",6,"June","Spring",2014,"beef","Other","Class II",TRUE,FALSE,"4012",NA,NA,NA,NA,20
"149","035-2014",3156,3.49927458189222,3450,"6/13/14",6,"June","Spring",2014,"poultry","Undeclared Allergen","Class I",TRUE,FALSE,"3156","3450",3.53794495929149,1.09315589353612,0.0386703773992694,20
"150","037-2014",3660,3.56359972888153,0,"6/19/14",6,"June","Spring",2014,"pork","Undeclared Allergen","Class II",TRUE,FALSE,"3660","0",0,0,-3.56359972888153,20
"151","036-2014",12180,4.08568294319462,3664,"6/19/14",6,"June","Spring",2014,"poultry","Undeclared Allergen","Class I",TRUE,FALSE,"12180","3664",3.56407397897715,0.300821018062397,-0.521608964217468,20
"152","038-2014",332,2.52244423350632,299,"6/21/14",6,"June","Spring",2014,"pork","Undeclared Allergen","Class I",TRUE,FALSE,"332","299",2.47712125471966,0.900602409638554,-0.0453229787866571,20
"153","040-2014",34,1.54406804435028,34,"6/25/14",6,"June","Summer",2014,"pork","Undeclared Substance","Class III",TRUE,FALSE,"34","34",1.54406804435028,1,0,20
"154","039-2014",1761,3.24600590407603,NA,"6/25/14",6,"June","Summer",2014,"mixed","Undeclared Allergen","Class II",TRUE,FALSE,"1761",NA,NA,NA,NA,20
"155","041-2014",14760,4.16911578023571,20,"6/26/14",6,"June","Summer",2014,"pork","Undeclared Allergen","Class II",TRUE,FALSE,"14760","20",1.32221929473392,0.0013550135501355,-2.8468964855018,20
"156","042-2014",5896,3.77063112777781,3126,"6/27/14",6,"June","Summer",2014,"pork","Extraneous Material","Class II",TRUE,FALSE,"5896","3126",3.49512788124293,0.530189959294437,-0.275503246534873,20
"157","044-2014",NA,NA,101302,"7/3/14",7,"July","Summer",2014,"poultry","Salmonella","Class I",TRUE,FALSE,"0","101302",5.00562230680306,NA,NA,20
"158","043-2014",75465,4.87775133125593,NA,"7/3/14",7,"July","Summer",2014,"beef","Extraneous Material","Class I",TRUE,FALSE,"75465",NA,NA,NA,NA,20
"159","045-2014",59,1.77815125038364,5,"7/4/14",7,"July","Summer",2014,"poultry","Other","Class I",TRUE,FALSE,"59","5",0.778151250383644,0.0847457627118644,-1,20
"160","046-2014",202,2.30749603791321,0,"7/18/14",7,"July","Summer",2014,"poultry","Undeclared Allergen","Class I",TRUE,FALSE,"202","0",0,0,-2.30749603791321,20
"161","047-2014",82440,4.91614325108204,NA,"7/22/14",7,"July","Summer",2014,"mixed","Undeclared Allergen","Class II",TRUE,FALSE,"82440",NA,NA,NA,NA,20
"162","048-2014",475,2.67760695272049,NA,"7/24/14",7,"July","Summer",2014,"mixed","Listeria","Class I",TRUE,FALSE,"475",NA,NA,NA,NA,20
"163","049-2014",2476,3.39392600658584,39,"7/26/14",7,"July","Summer",2014,"poultry","Undeclared Allergen","Class I",TRUE,FALSE,"2476","39",1.60205999132796,0.015751211631664,-1.79186601525787,20
"164","050-2014",106800,5.02857531910123,64785,"8/6/14",8,"August","Summer",2014,"mixed","Undeclared Allergen","Class I",TRUE,FALSE,"106800","64785",4.81148116667855,0.606601123595506,-0.217094152422687,20
"165","051-2014",57578,4.7602641180229,2703,"8/9/14",8,"August","Summer",2014,"poultry","Processing Defect","Class III",TRUE,FALSE,"57578","2703",3.4320066872696,0.0469450137205183,-1.32825743075331,20
"166","052-2014",15306,4.18489008219972,1093,"8/12/14",8,"August","Summer",2014,"poultry","Extraneous Material","Class II",TRUE,FALSE,"15306","1093",3.03901732199741,0.0714099046125702,-1.14587276020231,20
"167","053-2014",368,2.56702636615906,NA,"8/15/14",8,"August","Summer",2014,"beef","STEC","Class I",TRUE,FALSE,"368",NA,NA,NA,NA,20
"168","054-2014",92657,4.96688292182939,NA,"8/21/14",8,"August","Summer",2014,"poultry","Listeria","Class I",TRUE,FALSE,"92657",NA,NA,NA,NA,20
"169","055-2014",8316,3.91996670148339,2088,"8/27/14",8,"August","Summer",2014,"poultry","Listeria","Class I",TRUE,FALSE,"8316","2088",3.31993843998031,0.251082251082251,-0.600028261503078,20
"170","056-2014",720,2.85793526471943,0,"9/6/14",9,"September","Summer",2014,"poultry","Processing Defect","Class II",TRUE,FALSE,"720","0",0,0,-2.85793526471943,20
"171","058-2014",NA,NA,NA,"9/12/14",9,"September","Summer",2014,"beef","Other","Class I",TRUE,FALSE,"0",NA,NA,NA,NA,20
"172","057-2014",4820,3.68313713148301,NA,"9/12/14",9,"September","Summer",2014,"pork","Undeclared Allergen","Class I",TRUE,FALSE,"4820",NA,NA,NA,NA,20
"173","059-2014",607,2.78390357927274,176,"9/23/14",9,"September","Summer",2014,"beef","Other","Class I",TRUE,FALSE,"607","176",2.24797326636181,0.28995057660626,-0.535930312910928,20
"174","060-2014",39747,4.59931528114807,NA,"9/25/14",9,"September","Autumn",2014,"poultry","Listeria","Class I",TRUE,FALSE,"39747",NA,NA,NA,NA,20
"175","061-2014",23100,4.36363078011214,NA,"9/25/14",9,"September","Autumn",2014,"beef","STEC","Class I",TRUE,FALSE,"23100",NA,NA,NA,NA,20
"176","062-2014",8,0.954242509439325,22,"9/27/14",9,"September","Autumn",2014,"beef","Other","Class I",TRUE,FALSE,"8","22",1.36172783601759,2.75,0.407485326578268,20
"177","063-2014",2633,3.42061577062577,NA,"9/30/14",9,"September","Autumn",2014,"beef","Extraneous Material","Class III",TRUE,FALSE,"2633",NA,NA,NA,NA,20
"178","064-2014",160,2.20682587603185,0,"10/2/14",10,"October","Autumn",2014,"pork","Other","Class I",TRUE,FALSE,"160","0",0,0,-2.20682587603185,20
"179","065-2014",48,1.69019608002851,NA,"10/3/14",10,"October","Autumn",2014,"beef","Other","Class I",TRUE,FALSE,"48",NA,NA,NA,NA,20
"180","066-2014",90987,4.95898411894273,NA,"10/4/14",10,"October","Autumn",2014,"beef","Extraneous Material","Class II",TRUE,FALSE,"90987",NA,NA,NA,NA,20
"181","067-2014",540,2.73319726510657,347,"10/6/14",10,"October","Autumn",2014,"beef","Processing Defect","Class I",TRUE,FALSE,"540","347",2.54157924394658,0.642592592592593,-0.191618021159988,20
"182","068-2014",62488,4.79580357478812,NA,"10/7/14",10,"October","Autumn",2014,"mixed","Listeria","Class I",TRUE,FALSE,"62488",NA,NA,NA,NA,20
"183","069-2014",1008,3.00389116623691,92,"10/14/14",10,"October","Autumn",2014,"mixed","Undeclared Allergen","Class I",TRUE,FALSE,"1008","92",1.96848294855394,0.0912698412698413,-1.03540821768298,20
"184","070-2014",115505,5.0626045443945,30580,"10/16/14",10,"October","Autumn",2014,"poultry","Undeclared Allergen","Class II",TRUE,FALSE,"115505","30580",4.48545168275652,0.264750443703736,-0.577152861637977,20
"185","071-2014",27948,4.44636627368036,540,"10/17/14",10,"October","Autumn",2014,"mixed","Other","Class I",TRUE,FALSE,"27948","540",2.73319726510657,0.0193215972520395,-1.71316900857379,20
"186","073-2014",28980,4.46211336688357,1234,"10/24/14",10,"October","Autumn",2014,"poultry","Salmonella","Class I",TRUE,FALSE,"28980","1234",3.09166695759568,0.0425810904071774,-1.37044640928789,20
"187","072-2014",377,2.57749179983723,0,"10/24/14",10,"October","Autumn",2014,"poultry","Undeclared Allergen","Class II",TRUE,FALSE,"377","0",0,0,-2.57749179983723,20
"188","074-2014",31689,4.5009222391903,NA,"10/25/14",10,"October","Autumn",2014,"poultry","Other","Class I",TRUE,FALSE,"31689",NA,NA,NA,NA,20
"189","075-2014",25765,4.41104700245609,NA,"10/30/14",10,"October","Autumn",2014,"mixed","Other","Class I",TRUE,FALSE,"25765",NA,NA,NA,NA,20
"190","076-2014",6560,3.8169700377573,3868,"11/6/14",11,"November","Autumn",2014,"pork","Undeclared Allergen","Class I",TRUE,FALSE,"6560","3868",3.58759872972125,0.589634146341463,-0.229371308036054,20
"191","077-2014",4465,3.64991871873542,NA,"11/9/14",11,"November","Autumn",2014,"pork","Undeclared Allergen","Class II",TRUE,FALSE,"4465",NA,NA,NA,NA,20
"192","078-2014",2059,3.31386722036915,NA,"11/14/14",11,"November","Autumn",2014,"mixed","Undeclared Allergen","Class I",TRUE,FALSE,"2059",NA,NA,NA,NA,20
"193","079-2014",1208951,6.08240905805766,281790,"11/15/14",11,"November","Autumn",2014,"mixed","Undeclared Allergen","Class I",TRUE,FALSE,"1208951","281790",5.44992711825256,0.233086369919046,-0.6324819398051,20
"194","080-2014",2902,3.46284703583167,307,"11/19/14",11,"November","Autumn",2014,"pork","Undeclared Allergen","Class II",TRUE,FALSE,"2902","307",2.48855071650044,0.10578911095796,-0.974296319331229,20
"195","081-2014",14,1.17609125905568,0,"11/19/14",11,"November","Autumn",2014,"mixed","Undeclared Allergen","Class I",TRUE,FALSE,"14","0",0,0,-1.17609125905568,20
"196","082-2014",1200,3.07954300740291,NA,"11/22/14",11,"November","Autumn",2014,"beef","STEC","Class I",TRUE,FALSE,"1200",NA,NA,NA,NA,20
"197","083-2014",44372,4.64711879178623,531,"12/4/14",12,"December","Autumn",2014,"pork","Other","Class I",TRUE,FALSE,"44372","531",2.72591163229505,0.0119670062201388,-1.92120715949118,20
"198","084-2014",308,2.48995847942483,34,"12/10/14",12,"December","Autumn",2014,"mixed","Undeclared Allergen","Class II",TRUE,FALSE,"308","34",1.54406804435028,0.11038961038961,-0.945890435074559,20
"199","085-2014",2719,3.4345689040342,958,"12/19/14",12,"December","Autumn",2014,"mixed","Other","Class III",TRUE,FALSE,"2719","958",2.98181860717066,0.35233541743288,-0.452750296863535,20
"200","087-2014",26108,4.41679023824199,15236,"12/22/14",12,"December","Winter",2014,"pork","Other","Class I",TRUE,FALSE,"26108","15236",4.18289946754826,0.583575915428221,-0.233890770693728,20
"201","086-2014",80050,4.90336676151165,21700,"12/22/14",12,"December","Winter",2014,"pork","Undeclared Substance","Class III",TRUE,FALSE,"80050","21700",4.336479746958,0.271080574640849,-0.566887014553653,20
"202","088-2014",3450,3.53794495929149,2595,"12/23/14",12,"December","Winter",2014,"pork","Other","Class III",TRUE,FALSE,"3450","2595",3.41430468812833,0.752173913043478,-0.123640271163155,20
"203","090-2014",83666,4.92255419701483,23355,"12/27/14",12,"December","Winter",2014,"pork","Undeclared Allergen","Class I",TRUE,FALSE,"83666","23355",4.36839846657925,0.279145650562953,-0.554155730435579,20
"204","089-2014",190450,5.27978325735056,48396,"12/27/14",12,"December","Winter",2014,"pork","Undeclared Allergen","Class I",TRUE,FALSE,"190450","48396",4.68481844173065,0.254113940666842,-0.594964815619906,20
"205","091-2014",55813,4.74674314804394,NA,"12/27/14",12,"December","Winter",2014,"mixed","Undeclared Allergen","Class I",TRUE,FALSE,"55813",NA,NA,NA,NA,20
"206","092-2014",38400,4.5843425339724,NA,"12/29/14",12,"December","Winter",2014,"mixed","Undeclared Allergen","Class I",TRUE,FALSE,"38400",NA,NA,NA,NA,20
"207","093-2014",5300,3.72435780422643,5308,"12/31/14",12,"December","Winter",2014,"poultry","Undeclared Allergen","Class I",TRUE,FALSE,"5300","5308",3.72501272534116,1.00150943396226,0.0006549211147302,20
"208","094-2014",4474,3.65079303965193,0,"12/31/14",12,"December","Winter",2014,"mixed","Undeclared Allergen","Class I",TRUE,FALSE,"4474","0",0,0,-3.65079303965193,20
"209","001-2013",2532,3.40363518979055,50,"1/15/13",1,"January","Winter",2013,"beef","STEC","Class I",TRUE,FALSE,"2532","50",1.70757017609794,0.0197472353870458,-1.69606501369261,19
"210","002-2013",2764,3.44169513564072,151,"1/17/13",1,"January","Winter",2013,"poultry","Other","Class I",TRUE,FALSE,"2764","151",2.18184358794477,0.0546309696092619,-1.25985154769594,19
"211","003-2013",1572,3.19672872262329,14,"1/18/13",1,"January","Winter",2013,"poultry","Undeclared Allergen","Class I",TRUE,FALSE,"1572","14",1.17609125905568,0.0089058524173028,-2.02063746356761,19
"212","004-2013",33500,4.52505777085774,27920,"1/19/13",1,"January","Winter",2013,"mixed","Listeria","Class I",TRUE,FALSE,"33500","27920",4.44593096863252,0.833432835820896,-0.0791268022252209,19
"213","005-2013",79400,4.89982597209645,1255,"1/22/13",1,"January","Winter",2013,"mixed","Undeclared Substance","Class III",TRUE,FALSE,"79400","1255",3.09898963940118,0.0158060453400504,-1.80083633269528,19
"214","006-2013",NA,NA,142445,"1/23/13",1,"January","Winter",2013,"mixed","Extraneous Material","Class II",TRUE,FALSE,NA,"142445",5.15365025840303,NA,NA,19
"215","008-2013",500,2.69983772586725,0,"1/24/13",1,"January","Winter",2013,"beef","Salmonella","Class I",TRUE,FALSE,"500","0",0,0,-2.69983772586725,19
"216","007-2013",4700,3.67219025118825,NA,"1/24/13",1,"January","Winter",2013,"mixed","Salmonella","Class I",TRUE,FALSE,"4700",NA,NA,NA,NA,19
"217","009-2013",550,2.74115159885178,0,"1/25/13",1,"January","Winter",2013,"beef","Salmonella","Class I",TRUE,FALSE,"550","0",0,0,-2.74115159885178,19
"218","010-2013",1200,3.07954300740291,2603,"1/25/13",1,"January","Winter",2013,"poultry","Extraneous Material","Class I",TRUE,FALSE,"1200","2603",3.41564097989615,2.16916666666667,0.336097972493248,19
"219","011-2013",213,2.33041377334919,NA,"1/28/13",1,"January","Winter",2013,"beef","Undeclared Allergen","Class II",TRUE,FALSE,"213",NA,NA,NA,NA,19
"220","012-2013",1260,3.10071508657308,942,"1/30/13",1,"January","Winter",2013,"beef","STEC","Class I",TRUE,FALSE,"1260","942",2.97451169273733,0.747619047619048,-0.126203393835753,19
"221","013-2013",685,2.83632411570675,NA,"1/31/13",1,"January","Winter",2013,"mixed","Undeclared Allergen","Class II",TRUE,FALSE,"685",NA,NA,NA,NA,19
"222","014-2013",4454,3.64884770837289,1534,"2/2/13",2,"February","Winter",2013,"mixed","Undeclared Allergen","Class I",TRUE,FALSE,"4454","1534",3.18610837981321,0.344409519533004,-0.462739328559688,19
"223","015-2013",15328,4.18551382421854,20680,"2/8/13",2,"February","Winter",2013,"beef","Extraneous Material","Class I",TRUE,FALSE,"15328","20680",4.31557153461445,1.34916492693111,0.130057710395914,19
"224","016-2013",315,2.4996870826184,217,"2/14/13",2,"February","Winter",2013,"beef","Listeria","Class I",TRUE,FALSE,"315","217",2.3384564936046,0.688888888888889,-0.161230589013799,19
"225","017-2013",38000,4.57979502526859,15102,"2/21/13",2,"February","Winter",2013,"pork","Extraneous Material","Class II",TRUE,FALSE,"38000","15102",4.17906322239498,0.397421052631579,-0.400731802873609,19
"226","018-2013",8424,3.92556990954338,2281,"2/27/13",2,"February","Winter",2013,"poultry","Extraneous Material","Class II",TRUE,FALSE,"8424","2281",3.3583156400822,0.270773979107312,-0.56725426946118,19
"227","019-2013",6586,3.81868766344151,3417,"3/2/13",3,"March","Winter",2013,"pork","Other","Class I",TRUE,FALSE,"6586","3417",3.53377205838472,0.518827816580626,-0.284915605056796,19
"228","020-2013",25000,4.39795738010389,25137,"3/6/13",3,"March","Winter",2013,"mixed","Undeclared Allergen","Class II",TRUE,FALSE,"25000","25137",4.40033072189744,1.00548,0.00237334179355653,19
"229","021-2013",6120,3.78682237949919,6120,"3/12/13",3,"March","Winter",2013,"poultry","Listeria","Class I",TRUE,FALSE,"6120","6120",3.78682237949919,1,0,19
"230","023-2013",5820,3.76499759928488,11340,"3/15/13",3,"March","Winter",2013,"beef","Extraneous Material","Class III",TRUE,FALSE,"5820","11340",4.05465135044174,1.94845360824742,0.289653751156861,19
"231","022-2013",2433,3.38632057389405,125,"3/15/13",3,"March","Winter",2013,"pork","Other","Class I",TRUE,FALSE,"2433","125",2.10037054511756,0.051376900945335,-1.28595002877648,19
"232","024-2013",15270,4.18386747715217,NA,"3/25/13",3,"March","Spring",2013,"mixed","Other","Class II",TRUE,FALSE,"15270",NA,NA,NA,NA,19
"233","025-2013",10500000,7.02118934043132,NA,"3/28/13",3,"March","Spring",2013,"mixed","STEC","Class I",TRUE,FALSE,"10500000",NA,NA,NA,NA,19
"234","026-2013",127000,5.10380714058408,65690,"4/2/13",4,"April","Spring",2013,"poultry","Undeclared Allergen","Class I",TRUE,FALSE,"127000","65690",4.81750587308981,0.517244094488189,-0.286301267494278,19
"235","027-2013",1133,3.05461305455689,0,"4/10/13",4,"April","Spring",2013,"pork","Undeclared Allergen","Class II",TRUE,FALSE,"1133","0",0,0,-3.05461305455689,19
"236","028-2013",468000,5.67024678105279,NA,"4/10/13",4,"April","Spring",2013,"mixed","Listeria","Class I",TRUE,FALSE,"468000",NA,NA,NA,NA,19
"237","029-2013",25000,4.39795738010389,7533,"5/1/13",5,"May","Spring",2013,"mixed","Other","Class I",TRUE,FALSE,"25000","7533",3.87702561586725,0.30132,-0.520931764236639,19
"238","031-2013",97000,4.98677621150587,96999,"5/2/13",5,"May","Spring",2013,"mixed","Extraneous Material","Class I",TRUE,FALSE,"97000","96999",4.98677173426625,0.999989690721649,-4.47723962082591e-06,19
"239","030-2013",234,2.37106786227174,234,"5/2/13",5,"May","Spring",2013,"mixed","Undeclared Allergen","Class I",TRUE,FALSE,"234","234",2.37106786227174,1,0,19
"240","032-2013",123,2.09342168516224,NA,"5/2/13",5,"May","Spring",2013,"mixed","Listeria","Class I",TRUE,FALSE,"123",NA,NA,NA,NA,19
"241","033-2013",200,2.30319605742049,248,"5/7/13",5,"May","Spring",2013,"pork","Other","Class I",TRUE,FALSE,"200","248",2.39619934709574,1.24,0.0930032896752473,19
"242","035-2013",1471,3.16790781000148,680,"5/10/13",5,"May","Spring",2013,"pork","Undeclared Allergen","Class I",TRUE,FALSE,"1471","680",2.83314711191279,0.462270564242012,-0.334760698088695,19
"243","034-2013",17037,4.2314186139083,NA,"5/10/13",5,"May","Spring",2013,"mixed","Undeclared Allergen","Class I",TRUE,FALSE,"17037",NA,NA,NA,NA,19
"244","036-2013",6165,3.79000352039049,902,"5/21/13",5,"May","Spring",2013,"poultry","Undeclared Allergen","Class II",TRUE,FALSE,"6165","902",2.95568775031351,0.146309813463098,-0.834315770076984,19
"245","037-2013",2025,3.30663944102426,140,"6/3/13",6,"June","Spring",2013,"beef","Undeclared Allergen","Class I",TRUE,FALSE,"2025","140",2.14921911265538,0.0691358024691358,-1.15742032836888,19
"246","038-2013",678,2.8318697742805,1142,"6/12/13",6,"June","Spring",2013,"poultry","Undeclared Allergen","Class I",TRUE,FALSE,"678","1142",3.05804623039528,1.68436578171091,0.22617645611478,19
"247","039-2013",1800,3.25551371281953,320,"6/12/13",6,"June","Spring",2013,"beef","Undeclared Allergen","Class II",TRUE,FALSE,"1800","320",2.50650503240487,0.177777777777778,-0.749008680414661,19
"248","040-2013",22737,4.35675226214756,5090,"6/18/13",6,"June","Spring",2013,"beef","STEC","Class I",TRUE,FALSE,"22737","5090",3.70680309703734,0.223864186128337,-0.649949165110219,19
"249","041-2013",18000,4.25529663190434,18000,"6/19/13",6,"June","Spring",2013,"poultry","Extraneous Material","Class II",TRUE,FALSE,"18000","18000",4.25529663190434,1,0,19
"250","042-2013",12560,4.09902421561089,8616,"6/26/13",6,"June","Summer",2013,"poultry","Undeclared Allergen","Class II",TRUE,FALSE,"12560","8616",3.93535609294557,0.685987261146497,-0.16366812266532,19
"251","043-2013",50100,4.69984639433327,49136,"7/31/13",7,"July","Summer",2013,"beef","STEC","Class I",TRUE,FALSE,"50100","49136",4.69140863763006,0.980758483033932,-0.0084377567032039,19
"252","044-2013",2486,3.39567578526994,527,"7/31/13",7,"July","Summer",2013,"poultry","Undeclared Allergen","Class I",TRUE,FALSE,"2486","527",2.72263392253381,0.211987127916331,-0.673041862736124,19
